Entity Name,Gene Symbol,EnsemblId(GRch37),Phenotypes
PABPN1,PABPN1,ENSG00000100836,"Oculopharyngeal muscular dystrophy, 164300;Oculopharyngeal muscular dystrophy"
PACS1,PACS1,ENSG00000175115,INTELLECTUAL DISABILITY
PACS2,PACS2,ENSG00000179364,"Epileptic encephalopathy, early infantile, 66, 618067"
PAFAH1B1,PAFAH1B1,ENSG00000007168,LISSENCEPHALY TYPE 1;SUBCORTICAL BAND HETEROTOPIA
PAH,PAH,ENSG00000171759,PHENYLKETONURIA;NON-PHENYLKETONURIA HYPERPHENYLALANINEMIA
PAK1,PAK1,ENSG00000149269,"Intellectual developmental disorder with macrocephaly, seizures, and speech delay (MIM	618158)"
PAK3,PAK3,ENSG00000077264,MENTAL RETARDATION X-LINKED TYPE 30;AGENESIS OF THE CORPUS CALLOSUM
PALB2,PALB2,ENSG00000083093,"FANCONI ANEMIA, COMPLEMENTATION GROUP N"
PAM16,PAM16,ENSG00000217930,"Spondylometaphyseal dysplasia, Megarbane-Dagher-Melike type  613320"
PANK2,PANK2,ENSG00000125779,"Dystonia;pantothenate kinase-associated neurodegeneration;Neurodegeneration with brain iron accumulation 1, 234200"
PAPPA2,PAPPA2,ENSG00000116183,"Proportionate Short Stature, High Circulating IGF-I, IGFBP-3, and ALS, Mild Microcephaly, thin Long Bones and Decreased Bone Mineral Density "
PAPSS2,PAPSS2,ENSG00000198682,SPONDYLOEPIMETAPHYSEAL DYSPLASIA PAKISTANI TYPE
PARK7,PARK7,ENSG00000116288,"Parkinson disease 7, autosomal recessive early-onset"
PARN,PARN,ENSG00000140694,"Dyskeratosis congenita, autosomal recessive 6"
PARP1,PARP1,ENSG00000143799,AUTOSOMAL RECESSIVE MENTAL RETARDATION
PARS2,PARS2,ENSG00000162396,"Epileptic encephalopathy, early infantile, 75, 618437"
PASD1,PASD1,ENSG00000166049,
PAX2,PAX2,ENSG00000075891,RENAL-COLOBOMA SYNDROME
PAX3,PAX3,ENSG00000135903,"WAARDENBURG SYNDROME, TYPE 1;CRANIOFACIAL-DEAFNESS-HAND SYNDROME"
PAX6,PAX6,ENSG00000007372,COLOBOMA OF OPTIC NERVE;ANIRIDIA;BILATERAL OPTIC NERVE HYPOPLASIA;ANIRIDIA CEREBELLAR ATAXIA AND MENTAL DEFICIENCY;KERATITIS HEREDITARY;PETERS ANOMALY;FOVEAL HYPOPLASIA
PAX7,PAX7,ENSG00000009709,"Hypotonia;Axial hypotonia;Ptosis;Scoliosis;Delayed motor milestones;Myopathy, congenital, progressive, with scoliosis, 618578"
PAX8,PAX8,ENSG00000125618,CONGENITAL HYPOTHYROIDISM NON-GOITROUS TYPE 2
PAX9,PAX9,ENSG00000198807,"TOOTH AGENESIS, SELECTIVE, 3"
PBRM1,PBRM1,ENSG00000163939,
PBX1,PBX1,ENSG00000185630,CAKUT
PC,PC,ENSG00000173599,PYRUVATE CARBOXYLASE DEFICIENCY
PCBD1,PCBD1,ENSG00000166228,"HYPERPHENYLALANINEMIA, BH4-DEFICIENT, D"
PCCA,PCCA,ENSG00000175198,PROPIONIC ACIDEMIA
PCCB,PCCB,ENSG00000114054,PROPIONIC ACIDEMIA
PCDH10,PCDH10,ENSG00000138650,
PCDH12,PCDH12,ENSG00000113555,microcephaly;perithalamic hyperechogenicity;midbrain abnormalities;intellectual disability;epilepsy;periventricular hyperechogenicity;hypothalamic abnormalities
PCDH15,PCDH15,ENSG00000150275,
PCDH19,PCDH19,ENSG00000165194,EPILEPTIC ENCEPHALOPATHY EARLY INFANTILE TYPE 9
PCDHB4,PCDHB4,ENSG00000081818,"Intellectual disability, microcephaly and epilepsy"
PCGF2,PCGF2,ENSG00000056661,INTELLECTUAL DUSBILITY;Craniofacial Neurological Cardiovascular and Skeletal Features;Intellectual disability
PCK1,PCK1,ENSG00000124253,
PCLO,PCLO,ENSG00000186472,
PCNT,PCNT,ENSG00000160299,"MICROCEPHALIC OSTEODYSPLASTIC PRIMORDIAL DWARFISM, TYPE II"
PCSK9,PCSK9,ENSG00000169174,
PCYT1A,PCYT1A,ENSG00000161217,SPONDYLOMETAPHYSEAL DYSPLASIA WITH CONE-ROD DYSTROPHY
PCYT2,PCYT2,ENSG00000185813,Global developmental delay;Developmental regression;Intellectual disability;Spastic paraparesis;Seizures;Spastic tetraparesis;Cerebral atrophy;Cerebellar atrophy
PDCD10,PDCD10,ENSG00000114209,CEREBRAL CAVERNOUS MALFORMATIONS TYPE 3
PDE10A,PDE10A,ENSG00000112541,Childhood-Onset Chorea with Bilateral Striatal Lesions
PDE11A,PDE11A,,
PDE12,PDE12,ENSG00000174840,
PDE2A,PDE2A,ENSG00000186642,infantile onset chorea predominant movement disorder
PDE3A,PDE3A,ENSG00000172572,"Hypertension and brachydactyly syndrome, 112410"
PDE4D,PDE4D,ENSG00000113448,ACRODYSOSTOSIS
PDE6A,PDE6A,,
PDE6B,PDE6B,,
PDE6C,PDE6C,,
PDE6D,PDE6D,ENSG00000156973,?Joubert syndrome 22 - MIM 615665
PDE6G,PDE6G,ENSG00000185527,RETINITIS PIGMENTOSA 57
PDE6H,PDE6H,ENSG00000139053,RETINAL CONE DYSTROPHY 3 PDE6H;ACHROMATOPSIA
PDGFB,PDGFB,ENSG00000100311,"Basal ganglia calcification, idiopathic, 5, 615483"
PDGFRA,PDGFRA,ENSG00000134853,"Hypereosinophilic syndrome, idiopathic, resistant to imatinib	607685"
PDGFRB,PDGFRB,ENSG00000113721,"PREMATURE AGING SYNDROME, PENTTINEN TYPE;FAMILIAL INFANTILE MYOFIBROMATOSIS"
PDHA1,PDHA1,ENSG00000131828,Pyruvate dehydrogenase E1-alpha deficiency;X-LINKED LEIGH SYNDROME;PYRUVATE DEHYDROGENASE E1-ALPHA DEFICIENCY IN FEMALES;INTELLECTUAL DISABILTIY
PDHB,PDHB,ENSG00000168291,"Pyruvate dehydrogenase E1-beta deficiency, 614111"
PDHX,PDHX,ENSG00000110435,LACTICACIDEMIA DUE TO PDX1 DEFICIENCY
PDK1,PDK1,ENSG00000152256,No OMIM phenotype;Pyruvate dehydrogenase kinase deficiency (Disorders of pyruvate metabolism)
PDK2,PDK2,ENSG00000005882,No OMIM phenotype;Pyruvate dehydrogenase kinase deficiency (Disorders of pyruvate metabolism)
PDK3,PDK3,ENSG00000067992,"?Charcot-Marie-Tooth disease, X-linked dominant, 6 300905"
PDK4,PDK4,ENSG00000004799,No OMIM phenotype;Pyruvate dehydrogenase kinase deficiency (Disorders of pyruvate metabolism)
PDLIM3,PDLIM3,,
PDP1,PDP1,ENSG00000164951,"Pyruvate dehydrogenase phosphatase deficiency, 608782"
PDP2,PDP2,ENSG00000172840,Pyruvate dehydrogenase phosphatase deficiency (Disorders of pyruvate metabolism)
PDPR,PDPR,ENSG00000090857,
PDSS1,PDSS1,ENSG00000148459,"COENZYME Q10 DEFICIENCY, PRIMARY, 2"
PDSS2,PDSS2,ENSG00000164494,"COENZYME Q10 DEFICIENCY, PRIMARY, 3"
PDX1,PDX1,ENSG00000139515,"Pancreatic agenesis 1 260370;MODY, type IV 606392"
PDXK,PDXK,ENSG00000160209,Pryridoxal kinase deficiency (Disorders of pyridoxine metabolism)
PDYN,PDYN,ENSG00000101327,"Spinocerebellar ataxia 23, 610245"
PDZD7,PDZD7,,
PECR,PECR,ENSG00000115425,AUTOSOMAL RECESSIVE MENTAL RETARDATION
PEPD,PEPD,ENSG00000124299,PROLIDASE DEFICIENCY
PET100,PET100,ENSG00000229833,MITOCHONDRIAL COMPLEX IV DEFICIENCY
PET117,PET117,ENSG00000232838,lesions in the medulla oblongata
PEX1,PEX1,ENSG00000127980,ADRENOLEUKODYSTROPHY NEONATAL;PEROXISOME BIOGENESIS DISORDER COMPLEMENTATION GROUP 1;INFANTILE REFSUM DISEASE
PEX10,PEX10,ENSG00000157911,ADRENOLEUKODYSTROPHY NEONATAL;ZELLWEGER SYNDROME;PEROXISOME BIOGENESIS DISORDER COMPLEMENTATION GROUP 7
PEX11A,PEX11A,ENSG00000166821,Zellweger syndrome;peroxisome proliferation;mild peroxisomal biogenesis defect
PEX11B,PEX11B,ENSG00000131779,Peroxisome biogenesis disorder 14B
PEX12,PEX12,ENSG00000108733,ZELLWEGER SYNDROME;PEROXISOME BIOGENESIS DISORDER COMPLEMENTATION GROUP 3
PEX13,PEX13,ENSG00000162928,ADRENOLEUKODYSTROPHY NEONATAL;PEROXISOME BIOGENESIS DISORDER COMPLEMENTATION GROUP 13
PEX14,PEX14,ENSG00000142655,PEROXISOME BIOGENESIS DISORDER COMPLEMENTATION GROUP K;ZELLWEGER SYNDROME
PEX16,PEX16,ENSG00000121680,PEROXISOME BIOGENESIS DISORDER COMPLEMENTATION GROUP 9;ZELLWEGER SYNDROME
PEX19,PEX19,ENSG00000162735,ZELLWEGER SYNDROME;PEROXISOME BIOGENESIS DISORDER COMPLEMENTATION GROUP 14
PEX2,PEX2,ENSG00000164751,PEROXISOME BIOGENESIS DISORDER COMPLEMENTATION GROUP 5;ZELLWEGER SYNDROME;INFANTILE REFSUM DISEASE
PEX26,PEX26,ENSG00000215193,PEROXISOME BIOGENESIS DISORDER COMPLEMENTATION GROUP 8;ADRENOLEUKODYSTROPHY NEONATAL;ZELLWEGER SYNDROME;INFANTILE REFSUM DISEASE
PEX3,PEX3,ENSG00000034693,PEROXISOME BIOGENESIS DISORDER COMPLEMENTATION GROUP 12;ZELLWEGER SYNDROME
PEX5,PEX5,ENSG00000139197,ZELLWEGER SYNDROME;ADRENOLEUKODYSTROPHY NEONATAL;INFANTILE REFSUM DISEASE
PEX6,PEX6,ENSG00000124587,PEROXISOME BIOGENESIS DISORDER COMPLEMENTATION GROUP 4;ZELLWEGER SYNDROME
PEX7,PEX7,ENSG00000112357,PEROXISOME BIOGENESIS DISORDER COMPLEMENTATION GROUP 11;RHIZOMELIC CHONDRODYSPLASIA PUNCTATA TYPE 1;REFSUM DISEASE
PFKM,PFKM,ENSG00000152556,"Glycogen storage disease VII, 232800"
PGAM2,PGAM2,ENSG00000164708,
PGAP1,PGAP1,ENSG00000197121,"Intellectual disability, encephalopathy, impaired GPI-anchor maturation"
PGAP2,PGAP2,ENSG00000148985,INTELLECTUAL DISABILITY
PGAP3,PGAP3,ENSG00000161395,HYPERPHOSPHATASIA WITH MENTAL RETARDATION SYNDROME 4
PGK1,PGK1,ENSG00000102144,PHOSPHOGLYCERATE KINASE 1 DEFICIENCY
PGM1,PGM1,ENSG00000079739,"CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IT"
PGM3,PGM3,ENSG00000013375,IMMUNODEFICIENCY 23
PGRMC1,PGRMC1,ENSG00000101856,
PHACTR1,PHACTR1,ENSG00000112137,Global developmental delay;Intellectual disability;Seizures
PHC1,PHC1,ENSG00000111752,"Microcephaly 11, primary, autosomal recessive, 615414; MCPH11; Intellectural disability"
PHEX,PHEX,ENSG00000102174,"Hypophosphatemic rickets, X-linked dominant 307800"
PHF10,PHF10,ENSG00000130024,
PHF21A,PHF21A,ENSG00000135365,POTOCKI-SHAFFER SYNDROME
PHF6,PHF6,ENSG00000156531,BOERJESON-FORSSMAN-LEHMANN SYNDROME
PHF8,PHF8,ENSG00000172943,MENTAL RETARDATION SYNDROMIC X-LINKED SIDERIUS TYPE
PHGDH,PHGDH,ENSG00000092621,PHOSPHOGLYCERATE DEHYDROGENASE DEFICIENCY;NEU-LAXOVA SYNDROME
PHIP,PHIP,ENSG00000146247,"Developmental delay, ID, obesity and dysmorphic features"
PHKA1,PHKA1,ENSG00000067177,
PHKA2,PHKA2,ENSG00000044446,
PHKB,PHKB,ENSG00000102893,
PHKG1,PHKG1,ENSG00000164776,
PHKG2,PHKG2,ENSG00000156873,
PHOX2A,PHOX2A,,
PHOX2B,PHOX2B,ENSG00000109132,"NEUROBLASTOMA WITH HIRSCHSPRUNG DISEASE;CENTRAL HYPOVENTILATION SYNDROME, CONGENITAL, WITH OR WITHOUT HIRSCHSPRUNG DISEASE"
PHYH,PHYH,ENSG00000107537,
PHYKPL,PHYKPL,ENSG00000175309,"Hydroxylysinuria (Disorders of histidine, tryptophan or lysine metabolism);[?Phosphohydroxylysinuria] 615011"
PI4KA,PI4KA,ENSG00000241973,"Polymicrogyria, perisylvian, with cerebellar hypoplasia and arthrogryposis   616531 "
PIAS3,PIAS3,ENSG00000131788,Thrombocytopenia Absent-Radius Syndrome
PIBF1,PIBF1,ENSG00000083535,Joubert syndrome;ataxia;vermis hypoplasia;developmental delay;thick superior cerebellar peduncles;superior cerebellar dysplasia
PIEZO1,PIEZO1,ENSG00000103335,hydrops fetalis gene 616843;Congenital lymphatic dysplasia with hydrops and/or lymphoedema
PIEZO2,PIEZO2,ENSG00000154864,"ARTHROGRYPOSIS, DISTAL, TYPE 3;Ataxia, dysmetria, contractures & scoliosis with normal cognition but loss of discriminative touch perception"
PIGA,PIGA,ENSG00000165195,MULTIPLE CONGENITAL ANOMALIES-HYPOTONIA-SEIZURES SYNDROME 2
PIGB,PIGB,ENSG00000069943,"Epileptic encephalopathy, early infantile, 80, 618580;Generalized hypotonia;Global developmental delay;Intellectual disability;Seizures;Hearing abnormality;Abnormality of vision;Elevated alkaline phosphatase;Abnormality of the head;Abnormality of the hand;Abnormality of the foot"
PIGC,PIGC,ENSG00000135845,"Glycosylphosphatidylinositol biosynthesis defect 16, 617816"
PIGG,PIGG,ENSG00000174227,Intellectual Disability with Seizures and Hypotonia
PIGH,PIGH,ENSG00000100564,"Glycosylphosphatidylinositol biosynthesis defect 17, 618010;epilepsy;febrile seizures"
PIGL,PIGL,ENSG00000108474,ZUNICH NEUROECTODERMAL SYNDROME
PIGM,PIGM,ENSG00000143315,
PIGN,PIGN,ENSG00000197563,MULTIPLE CONGENITAL ANOMALIES-HYPOTONIA-SEIZURES SYNDROME
PIGO,PIGO,ENSG00000165282,HYPERPHOSPHATASIA WITH MENTAL RETARDATION SYNDROME 2
PIGP,PIGP,ENSG00000185808,"Epileptic encephalopathy, early infantile, 55, 617599;Generalized hypotonia;Global developmental delay;Seizures;Intellectual disability;Feeding difficulties;Cortical visual impairment"
PIGQ,PIGQ,ENSG00000007541,"Epileptic encephalopathy, early infantile, 77, 618548;Intractable seizures;developmental delay;optic atrophy;epilepsy;Ohtahara syndrome"
PIGS,PIGS,ENSG00000087111,
PIGT,PIGT,ENSG00000124155,MULTIPLE CONGENITAL ANOMALIES-HYPOTONIA-SEIZURES SYNDROME 3
PIGU,PIGU,ENSG00000101464,"Glycosylphosphatidylinositol biosynthesis defect 2, 618590;myoclonic seizures;focal myoclonic seizures;Global developmental delay;Intellectual disability;Seizures;Cerebral atrophy;Cerebellar hypoplasia;Scoliosis"
PIGV,PIGV,ENSG00000060642,HYPERPHOSPHATASIA WITH MENTAL RETARDATION
PIGW,PIGW,ENSG00000184886,"Glycosylphosphatidylinositol biosynthesis defect 11, 616025;HYPERPHOSPHATASIA WITH MENTAL RETARDATION SYNDROME 5"
PIGY,PIGY,ENSG00000255072,Glycosylphosphatidylinositol deficiency
PIH1D3,PIH1D3,ENSG00000080572,X-Linked Primary Ciliary Dyskinesia with Outer and Inner Dynein Arm Defects
PIK3C2A,PIK3C2A,ENSG00000011405,"Oculoskeletodental syndrome, 618440"
PIK3C3,PIK3C3,ENSG00000078142,
PIK3CA,PIK3CA,ENSG00000121879,"MEGALENCEPHALY-CAPILLARY MALFORMATION-POLYMICROGYRIA SYNDROME, SOMATIC 3;CLOVES: CONGENITAL LIPOMATOUS OVERGROWTH, VASCULAR MALFORMATIONS, AND EPIDERMAL NEVI;HEMIMEGALENCEPHALY PIK3CA"
PIK3CD,PIK3CD,ENSG00000171608,"Immunodeficiency 14,615513;Combined immunodeficiency;Unclassified antibody deficiency;Activated PI3K-delta syndrome (APDS);sinopulmonary infections, dysgammaglobulinaemia, lymphadenopathy, nodular lymphoid hyperplasia and herpesviremia;Severe bacterial infections;decreased or absent pro-B cells, EBV;Predominantly Antibody Deficiencies"
PIK3R1,PIK3R1,ENSG00000145675,"AGAMMAGLOBULINEMIA 7, AUTOSOMAL RECESSIVE;SHORT SYNDROME"
PIK3R2,PIK3R2,ENSG00000105647,MEGALENCEPHALY-POLYMICROGYRIA-POLYDACTYLY-HYDROCEPHALUS SYNDROME 1
PIN1,PIN1,ENSG00000127445,No phenotype associated with this gene
PIN4,PIN4,ENSG00000102309,
PINK1,PINK1,ENSG00000158828,"Parkinson disease 6, early onset, 605909;Dystonia"
PIP5K1C,PIP5K1C,ENSG00000186111,Lethal congenital contractural syndrome 3 611369
PIR,PIR,ENSG00000087842,Osteoporosis
PITPNM3,PITPNM3,,
PITRM1,PITRM1,ENSG00000107959,Ataxia;Intellectual disability
PITX1,PITX1,ENSG00000069011,CONGENITAL CLUBFOOT;HOMEOTIC ARM-TO-LEG TRANSFORMATION ASSOCIATED WITH GENOMIC REARRANGEMENTS AT THE PITX1 LOCUS
PITX2,PITX2,ENSG00000164093,RING DERMOID OF CORNEA;IRIDOGONIODYSGENESIS TYPE 2;AXENFELD-RIEGER SYNDROME TYPE 1;PETERS ANOMALY
PITX2B,PITX2B,,
PITX2C,PITX2C,,
PITX3,PITX3,ENSG00000107859,ANTERIOR SEGMENT MESENCHYMAL DYSGENESIS;CATARACT POSTERIOR POLAR TYPE 4;CATARACT AUTOSOMAL DOMINANT
PJA1,PJA1,ENSG00000181191,Craniofrontonasal syndrome;CFNS; Intellectual disability
PKD1,PKD1,ENSG00000008710,"Polycystic kidney disease, 173900;Autosomal recessive polycystic kidney disease (ARPKD);Autosomal dominant polycystic kidney disease (ADPKD)"
PKD1L1,PKD1L1,ENSG00000158683,Laterality defects
PKD2,PKD2,ENSG00000118762,Polycystic kidney disease 613095
PKHD1,PKHD1,ENSG00000170927,"POLYCYSTIC KIDNEY DISEASE, AUTOSOMAL RECESSIVE"
PKLR,PKLR,ENSG00000143627,Pyruvate kinase deficiency 266200
PKP2,PKP2,,
PLA2G4A,PLA2G4A,ENSG00000116711,"Phospholipase A2, group IV A, deficiency of;(NO OMIM NUMBER)"
PLA2G5,PLA2G5,,
PLA2G6,PLA2G6,ENSG00000184381,NEURODEGENERATION WITH BRAIN IRON ACCUMULATION 2B;INFANTILE NEUROAXONAL DYSTROPHY 1
PLAA,PLAA,ENSG00000137055,Lethal Infantile Epileptic Encephalopathy
PLAT,PLAT,,
PLAU,PLAU,ENSG00000122861,601709 Quebec platelet disorder
PLCB1,PLCB1,ENSG00000182621,"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 12"
PLCB4,PLCB4,ENSG00000101333,AURICULOCONDYLAR SYNDROME
PLCE1,PLCE1,ENSG00000138193,"NEPHROTIC SYNDROME, TYPE 3"
PLCG2,PLCG2,ENSG00000197943,"Autoinflammation, antibody deficiency, and immune dysregulation syndrome 614878;Familial cold autoinflammatory syndrome 3 614468;Hypogammaglobulinaemia, cold induced urticaria, autoinflammatory;Familial cold autoinflammatory syndrome 3;Other autoinflammatory diseases with known genetic defect;Cold urticaria hypogammaglobulinemia, autoinflammation;Autoinflammatory Disorders"
PLCXD1,PLCXD1,ENSG00000182378,
PLD1,PLD1,ENSG00000075651,"Cardiac valvular defect, developmental"
PLEC,PLEC,ENSG00000178209,Congenital myasthenic syndrome; Plectin deficiency; myasthenic syndrome; Congenital myasthenic syndrome associatedwith epidermolysis bullosa (EBS)
PLEKHA5,PLEKHA5,ENSG00000052126,cleft lip
PLEKHA7,PLEKHA7,ENSG00000166689,cleft lip
PLEKHG2,PLEKHG2,ENSG00000090924,"Leukodystrophy and acquired microcephaly with or without dystonia, 616763"
PLEKHG5,PLEKHG5,ENSG00000171680,"Distal Spinal Muscular Atrophy;Spinal muscular atrophy, distal, autosomal recessive, 4, 611067"
PLEKHM1,PLEKHM1,ENSG00000225190,Osteopetrosis;Defects in Intrinsic and Innate Immunity;Defects in intrinsic and innate immunity
PLG,PLG,,
PLK4,PLK4,ENSG00000142731,"MICROCEPHALY, GROWTH FAILURE AND RETINOPATHY"
PLN,PLN,,
PLOD1,PLOD1,ENSG00000083444,"EHLERS-DANLOS SYNDROME, KYPHOSCOLIOTIC FORM"
PLOD2,PLOD2,ENSG00000152952,BRUCK SYNDROME TYPE 2
PLOD3,PLOD3,ENSG00000106397,"Lysyl hydroxylase 3 deficiency, 612394"
PLP1,PLP1,ENSG00000123560,SPASTIC PARAPLEGIA X-LINKED TYPE 2;LEUKODYSTROPHY HYPOMYELINATING TYPE 1
PLPBP,PLPBP,ENSG00000147471,Vitamin-B6-Dependent Epilepsy
PLS3,PLS3,ENSG00000102024,"Bone mineral density QTL18, osteoporosis 300910"
PLXNB3,PLXNB3,ENSG00000198753,
PLXND1,PLXND1,ENSG00000004399,MOEBIUS SYNDROME;TRUNCUS ARTERIOSIS
PMM2,PMM2,ENSG00000140650,CONGENITAL DISORDERS OF GLYCOSYLATION
PMP22,PMP22,ENSG00000109099,"Neuropathy, recurrent, with pressure palsies 162500;Charcot-Marie-Tooth disease, type 1A 118220;Charcot-Marie-Tooth disease, type 1E  118300;Dejerine-Sottas disease  145900;Neuropathy, inflammatory demyelinating 139393;Roussy-Levy syndrome 180800"
PMPCA,PMPCA,ENSG00000165688,
PMPCB,PMPCB,ENSG00000105819,"Multiple mitochondrial dysfunctions syndrome 6, 617954"
PMS2,PMS2,ENSG00000122512,MISMATCH REPAIR CANCER SYNDROME
PNKD,PNKD,ENSG00000127838,"Familial Paroxysmal Nonkinesigenic Dyskinesia;PAROXYSMAL NONKINESIGENIC DYSKINESIA 1;Paroxysmal nonkinesigenic dyskinesia, 118800"
PNKP,PNKP,ENSG00000039650,"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 10;ATAXIA-OCULOMOTOR APRAXIA 4"
PNLIP,PNLIP,ENSG00000175535,Pancreatic triacylglycerol lipase deficiency (Other disorders of lipid and lipoprotein metabolism);Pancreatic lipase deficiency 614338
PNP,PNP,ENSG00000198805,
PNPLA1,PNPLA1,ENSG00000180316,CONGENITAL ICHTHYOSIS
PNPLA2,PNPLA2,ENSG00000177666,"Neutral Lipid Storage Disease with Myopathy;Neutral lipid storage disease with myopathy, 610717"
PNPLA4,PNPLA4,ENSG00000006757,
PNPLA6,PNPLA6,ENSG00000032444,"Spastic paraplegia 39, autosomal recessive, 612020"
PNPLA8,PNPLA8,ENSG00000135241,"?Mitochondrial myopathy with lactic acidosis, 251950"
PNPO,PNPO,ENSG00000108439,"Pyridoxamine 5'-phosphate oxidase deficiency, 610090"
PNPT1,PNPT1,ENSG00000138035,RESPIRATORY CHAIN DISORDER;HEARING LOSS
POC1A,POC1A,ENSG00000164087,"SHORT STATURE, ONYCHODYSPLASIA, FACIAL DYSMORPHISM, AND HYPOTRICHOSIS SYNDROME;PRIMORDIAL DWARFISM"
POC1B,POC1B,ENSG00000139323,AUTOSOMAL-RECESSIVE CONE-ROD DYSTROPHY
PODXL,PODXL,ENSG00000128567,Congenital nephrotic syndrome
POGLUT1,POGLUT1,ENSG00000163389,"Muscular dystrophy, limb-girdle, autosomal recessive 21, 	617232"
POGZ,POGZ,ENSG00000143442,INTELLECTUAL DISABILITY
POLA1,POLA1,ENSG00000101868,"Pigmentary disorder, reticulate, with systemic manifestations, X-linked, 301220;XLPDR;X-Linked Intellectual Disability associated with short stature, microcephaly, and hypogonadism"
POLD1,POLD1,ENSG00000062822,"SUBCUTANEOUS LIPODYSTROPHY, DEAFNESS, MANDIBULAR HYPOPLASIA AND MALE HYPOGONADISM"
POLD2,POLD2,ENSG00000106628,"Polymerase d 2 deficiency;Recurrent respiratory tract infections, skin infections, warts and molluscum, short stature, intellectual disability;Immunodeficiencies affecting cellular and humoral immunity"
POLE,POLE,ENSG00000177084,"FILS syndrome 615139;Facial dysmorphism, immunodeficiency, livedo, and short stature (FILS syndrome);Recurrent respiratory infections, meningitis, facial dysmorphism, livido, short stature;Combined immunodeficiencies with associated or syndromic features"
POLE2,POLE2,ENSG00000100479,"Recurrent infections, disseminated BCG infections, autoimmunity (type 1 diabetes, hypothyroidism, facial dysmorphism);Recurrent infections, disseminated BCG infections, autoimmunity (type 1 diabetes, hypothyroidism, facial dysmorphism;Combined immunodeficiencies with associated or syndromic features"
POLG,POLG,ENSG00000140521,MITOCHONDRIAL DNA DEPLETION SYNDROME 4A
POLG2,POLG2,ENSG00000256525,"Mitochondrial DNA depletion syndrome 16 (hepatic type), 618528;Autosomal Recessive Epilepsy Family Without Ophthalmoplegia;Progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal dominant 4, 610131"
POLH,POLH,ENSG00000170734,"Xeroderma pigmentosum, variant type, 278750"
POLL,POLL,ENSG00000166169,
POLR1A,POLR1A,ENSG00000068654,"ACROFACIAL DYSOSTOSIS, CINCINNATI TYPE"
POLR1C,POLR1C,ENSG00000171453,TREACHER COLLINS SYNDROME TYPE 3
POLR1D,POLR1D,ENSG00000186184,TREACHER COLLINS SYNDROME TYPE 2
POLR2A,POLR2A,ENSG00000181222,Global developmental delay;Generalized hypotonia;Feeding difficulties
POLR3A,POLR3A,ENSG00000148606,"LEUKODYSTROPHY, HYPOMYELINATING, 7, WITH OR WITHOUT OLIGODONTIA AND/OR HYPOGONADOTROPIC HYPOGONADISM;Autosomal Recessive Wiedemann Rautenstrauch Syndrome, 264090"
POLR3B,POLR3B,ENSG00000013503,"AUTOSOMAL RECESSIVE MENTAL RETARDATION;LEUKODYSTROPHY, HYPOMYELINATING, 8, WITH OR WITHOUT OLIGODONTIA AND/OR HYPOGONADOTROPIC HYPOGONADISM"
POLR3GL,POLR3GL,ENSG00000121851,Thrombocytopenia Absent-Radius Syndrome
POLRMT,POLRMT,ENSG00000099821,No OMIM phenotype
POMC,POMC,,
POMGNT1,POMGNT1,ENSG00000085998,MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY CONGENITAL WITH MENTAL RETARDATION TYPE B3;MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY CONGENITAL WITH BRAIN AND EYE ANOMALIES TYPE A3 (MDDGA3;MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY LIMB-GIRDLE TYPE C3
POMGNT2,POMGNT2,ENSG00000144647,WALKER WARBERG SYNDROME
POMK,POMK,ENSG00000185900,"Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A 615249"
POMP,POMP,ENSG00000132963,"CANDLE syndrome (Autoinflammation, lipodystrophy, and dermatosis syndrome);Proteasome-associated autoinflammatory syndrome 2, 618048;combined immunodeficiency with autoinflammation"
POMT1,POMT1,ENSG00000130714,MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY LIMB-GIRDLE TYPE C1;MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY CONGENITAL WITH BRAIN AND EYE ANOMALIES TYPE A1;MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY CONGENITAL WITH MENTAL RETARDATION TYPE B1
